Entity,Code,Date,Daily_ICU_occupancy
Ireland,IRL,10-05-2020,72
Ireland,IRL,11-05-2020,69
Ireland,IRL,12-05-2020,67
Ireland,IRL,13-05-2020,62
Ireland,IRL,14-05-2020,59
Ireland,IRL,15-05-2020,56
Ireland,IRL,16-05-2020,54
Ireland,IRL,17-05-2020,51
Ireland,IRL,18-05-2020,55
Ireland,IRL,19-05-2020,54
Ireland,IRL,20-05-2020,49
Ireland,IRL,21-05-2020,52
Ireland,IRL,22-05-2020,49
Ireland,IRL,23-05-2020,51
Ireland,IRL,24-05-2020,49
Ireland,IRL,25-05-2020,48
Ireland,IRL,26-05-2020,48
Ireland,IRL,27-05-2020,48
Ireland,IRL,28-05-2020,45
Ireland,IRL,29-05-2020,42
Ireland,IRL,30-05-2020,36
Ireland,IRL,31-05-2020,36
Ireland,IRL,01-06-2020,37
Ireland,IRL,02-06-2020,36
Ireland,IRL,03-06-2020,37
Ireland,IRL,04-06-2020,36
Ireland,IRL,05-06-2020,37
Ireland,IRL,06-06-2020,36
Ireland,IRL,07-06-2020,34
Ireland,IRL,08-06-2020,34
Ireland,IRL,09-06-2020,35
Ireland,IRL,10-06-2020,29
Ireland,IRL,11-06-2020,27
Ireland,IRL,12-06-2020,27
Ireland,IRL,14-06-2020,27
Ireland,IRL,15-06-2020,24
Ireland,IRL,16-06-2020,20
Ireland,IRL,17-06-2020,21
Ireland,IRL,18-06-2020,21
Ireland,IRL,19-06-2020,16
Ireland,IRL,20-06-2020,17
Ireland,IRL,21-06-2020,16
Ireland,IRL,22-06-2020,16
Ireland,IRL,23-06-2020,11
Ireland,IRL,24-06-2020,9
Ireland,IRL,25-06-2020,12
Ireland,IRL,26-06-2020,12
Ireland,IRL,27-06-2020,11
Ireland,IRL,28-06-2020,11
Ireland,IRL,29-06-2020,12
Ireland,IRL,30-06-2020,13
Ireland,IRL,01-07-2020,12
Ireland,IRL,02-07-2020,10
Ireland,IRL,03-07-2020,10
Ireland,IRL,04-07-2020,11
Ireland,IRL,05-07-2020,10
Ireland,IRL,06-07-2020,10
Ireland,IRL,07-07-2020,9
Ireland,IRL,08-07-2020,9
Ireland,IRL,09-07-2020,9
Ireland,IRL,10-07-2020,9
Ireland,IRL,11-07-2020,10
Ireland,IRL,12-07-2020,11
Ireland,IRL,13-07-2020,10
Ireland,IRL,14-07-2020,10
Ireland,IRL,15-07-2020,8
Ireland,IRL,16-07-2020,8
Ireland,IRL,17-07-2020,8
Ireland,IRL,18-07-2020,8
Ireland,IRL,19-07-2020,9
Ireland,IRL,20-07-2020,8
Ireland,IRL,21-07-2020,7
Ireland,IRL,22-07-2020,6
Ireland,IRL,23-07-2020,6
Ireland,IRL,24-07-2020,5
Ireland,IRL,25-07-2020,5
Ireland,IRL,26-07-2020,5
Ireland,IRL,27-07-2020,6
Ireland,IRL,28-07-2020,6
Ireland,IRL,29-07-2020,4
Ireland,IRL,30-07-2020,4
Ireland,IRL,31-07-2020,4
Ireland,IRL,01-08-2020,4
Ireland,IRL,02-08-2020,4
Ireland,IRL,03-08-2020,5
Ireland,IRL,04-08-2020,5
Ireland,IRL,05-08-2020,6
Ireland,IRL,06-08-2020,5
Ireland,IRL,07-08-2020,5
Ireland,IRL,08-08-2020,6
Ireland,IRL,09-08-2020,6
Ireland,IRL,10-08-2020,7
Ireland,IRL,11-08-2020,5
Ireland,IRL,12-08-2020,6
Ireland,IRL,13-08-2020,6
Ireland,IRL,14-08-2020,8
Ireland,IRL,15-08-2020,8
Ireland,IRL,16-08-2020,8
Ireland,IRL,17-08-2020,8
Ireland,IRL,18-08-2020,7
Ireland,IRL,19-08-2020,6
Ireland,IRL,20-08-2020,6
Ireland,IRL,21-08-2020,6
Ireland,IRL,22-08-2020,6
Ireland,IRL,23-08-2020,6
Ireland,IRL,24-08-2020,5
Ireland,IRL,25-08-2020,4
Ireland,IRL,26-08-2020,4
Ireland,IRL,27-08-2020,5
Ireland,IRL,28-08-2020,5
Ireland,IRL,29-08-2020,5
Ireland,IRL,30-08-2020,5
Ireland,IRL,31-08-2020,6
Ireland,IRL,01-09-2020,6
Ireland,IRL,02-09-2020,6
Ireland,IRL,03-09-2020,7
Ireland,IRL,04-09-2020,7
Ireland,IRL,05-09-2020,7
Ireland,IRL,06-09-2020,6
Ireland,IRL,07-09-2020,6
Ireland,IRL,08-09-2020,6
Ireland,IRL,09-09-2020,6
Ireland,IRL,10-09-2020,7
Ireland,IRL,11-09-2020,7
Ireland,IRL,12-09-2020,9
Ireland,IRL,13-09-2020,10
Ireland,IRL,14-09-2020,11
Ireland,IRL,15-09-2020,13
Ireland,IRL,16-09-2020,14
Ireland,IRL,17-09-2020,14
Ireland,IRL,18-09-2020,15
Ireland,IRL,19-09-2020,16
Ireland,IRL,20-09-2020,16
Ireland,IRL,21-09-2020,17
Ireland,IRL,22-09-2020,16
Ireland,IRL,23-09-2020,17
Ireland,IRL,24-09-2020,16
Ireland,IRL,25-09-2020,17
Ireland,IRL,26-09-2020,18
Ireland,IRL,27-09-2020,17
Ireland,IRL,28-09-2020,17
Ireland,IRL,29-09-2020,18
Ireland,IRL,30-09-2020,22
Ireland,IRL,01-10-2020,20
Ireland,IRL,02-10-2020,21
Ireland,IRL,03-10-2020,20
Ireland,IRL,04-10-2020,21
Ireland,IRL,05-10-2020,23
Ireland,IRL,06-10-2020,24
Ireland,IRL,07-10-2020,27
Ireland,IRL,08-10-2020,25
Ireland,IRL,09-10-2020,31
Ireland,IRL,10-10-2020,30
Ireland,IRL,11-10-2020,30
Ireland,IRL,12-10-2020,32
Ireland,IRL,13-10-2020,31
Ireland,IRL,14-10-2020,30
Ireland,IRL,15-10-2020,29
Ireland,IRL,16-10-2020,30
Ireland,IRL,17-10-2020,30
Ireland,IRL,18-10-2020,31
Ireland,IRL,19-10-2020,32
Ireland,IRL,20-10-2020,34
Ireland,IRL,21-10-2020,35
Ireland,IRL,22-10-2020,37
Ireland,IRL,23-10-2020,38
Ireland,IRL,24-10-2020,37
Ireland,IRL,25-10-2020,39
Ireland,IRL,26-10-2020,38
Ireland,IRL,27-10-2020,38
Ireland,IRL,28-10-2020,40
Ireland,IRL,29-10-2020,43
Ireland,IRL,30-10-2020,42
Ireland,IRL,31-10-2020,44
Ireland,IRL,01-11-2020,44
Ireland,IRL,02-11-2020,44
Ireland,IRL,03-11-2020,43
Ireland,IRL,04-11-2020,40
Ireland,IRL,05-11-2020,38
Ireland,IRL,06-11-2020,37
Ireland,IRL,07-11-2020,40
Ireland,IRL,08-11-2020,40
Ireland,IRL,09-11-2020,41
Ireland,IRL,10-11-2020,40
Ireland,IRL,11-11-2020,39
Ireland,IRL,12-11-2020,38
Ireland,IRL,13-11-2020,33
Ireland,IRL,14-11-2020,33
Ireland,IRL,15-11-2020,30
Ireland,IRL,16-11-2020,34
Ireland,IRL,17-11-2020,34
Ireland,IRL,18-11-2020,33
Ireland,IRL,19-11-2020,32
Ireland,IRL,20-11-2020,33
Ireland,IRL,21-11-2020,32
Ireland,IRL,22-11-2020,31
Italy,ITA,24-02-2020,26
Italy,ITA,25-02-2020,35
Italy,ITA,26-02-2020,36
Italy,ITA,27-02-2020,56
Italy,ITA,28-02-2020,64
Italy,ITA,29-02-2020,105
Italy,ITA,01-03-2020,140
Italy,ITA,02-03-2020,166
Italy,ITA,03-03-2020,229
Italy,ITA,04-03-2020,295
Italy,ITA,05-03-2020,351
Italy,ITA,06-03-2020,462
Italy,ITA,07-03-2020,567
Italy,ITA,08-03-2020,650
Italy,ITA,09-03-2020,733
Italy,ITA,10-03-2020,877
Italy,ITA,11-03-2020,1028
Italy,ITA,12-03-2020,1153
Italy,ITA,13-03-2020,1328
Italy,ITA,14-03-2020,1518
Italy,ITA,15-03-2020,1672
Italy,ITA,16-03-2020,1851
Italy,ITA,17-03-2020,2060
Italy,ITA,18-03-2020,2257
Italy,ITA,19-03-2020,2498
Italy,ITA,20-03-2020,2655
Italy,ITA,21-03-2020,2857
Italy,ITA,22-03-2020,3009
Italy,ITA,23-03-2020,3204
Italy,ITA,24-03-2020,3396
Italy,ITA,25-03-2020,3489
Italy,ITA,26-03-2020,3612
Italy,ITA,27-03-2020,3732
Italy,ITA,28-03-2020,3856
Italy,ITA,29-03-2020,3906
Italy,ITA,30-03-2020,3981
Italy,ITA,31-03-2020,4023
Italy,ITA,01-04-2020,4035
Italy,ITA,02-04-2020,4053
Italy,ITA,03-04-2020,4068
Italy,ITA,04-04-2020,3994
Italy,ITA,05-04-2020,3977
Italy,ITA,06-04-2020,3898
Italy,ITA,07-04-2020,3792
Italy,ITA,08-04-2020,3693
Italy,ITA,09-04-2020,3605
Italy,ITA,10-04-2020,3497
Italy,ITA,11-04-2020,3381
Italy,ITA,12-04-2020,3343
Italy,ITA,13-04-2020,3260
Italy,ITA,14-04-2020,3186
Italy,ITA,15-04-2020,3079
Italy,ITA,16-04-2020,2936
Italy,ITA,17-04-2020,2812
Italy,ITA,18-04-2020,2733
Italy,ITA,19-04-2020,2635
Italy,ITA,20-04-2020,2573
Italy,ITA,21-04-2020,2471
Italy,ITA,22-04-2020,2384
Italy,ITA,23-04-2020,2267
Italy,ITA,24-04-2020,2173
Italy,ITA,25-04-2020,2102
Italy,ITA,26-04-2020,2009
Italy,ITA,27-04-2020,1956
Italy,ITA,28-04-2020,1863
Italy,ITA,29-04-2020,1795
Italy,ITA,30-04-2020,1694
Italy,ITA,01-05-2020,1578
Italy,ITA,02-05-2020,1539
Italy,ITA,03-05-2020,1501
Italy,ITA,04-05-2020,1479
Italy,ITA,05-05-2020,1427
Italy,ITA,06-05-2020,1333
Italy,ITA,07-05-2020,1311
Italy,ITA,08-05-2020,1168
Italy,ITA,09-05-2020,1034
Italy,ITA,10-05-2020,1027
Italy,ITA,11-05-2020,999
Italy,ITA,12-05-2020,952
Italy,ITA,13-05-2020,893
Italy,ITA,14-05-2020,855
Italy,ITA,15-05-2020,808
Italy,ITA,16-05-2020,775
Italy,ITA,17-05-2020,762
Italy,ITA,18-05-2020,749
Italy,ITA,19-05-2020,716
Italy,ITA,20-05-2020,676
Italy,ITA,21-05-2020,640
Italy,ITA,22-05-2020,595
Italy,ITA,23-05-2020,572
Italy,ITA,24-05-2020,553
Italy,ITA,25-05-2020,541
Italy,ITA,26-05-2020,521
Italy,ITA,27-05-2020,505
Italy,ITA,28-05-2020,489
Italy,ITA,29-05-2020,475
Italy,ITA,30-05-2020,450
Italy,ITA,31-05-2020,435
Italy,ITA,01-06-2020,424
Italy,ITA,02-06-2020,408
Italy,ITA,03-06-2020,353
Italy,ITA,04-06-2020,338
Italy,ITA,05-06-2020,316
Italy,ITA,06-06-2020,293
Italy,ITA,07-06-2020,287
Italy,ITA,08-06-2020,283
Italy,ITA,09-06-2020,263
Italy,ITA,10-06-2020,249
Italy,ITA,11-06-2020,236
Italy,ITA,12-06-2020,227
Italy,ITA,13-06-2020,220
Italy,ITA,14-06-2020,209
Italy,ITA,15-06-2020,207
Italy,ITA,16-06-2020,177
Italy,ITA,17-06-2020,163
Italy,ITA,18-06-2020,168
Italy,ITA,19-06-2020,161
Italy,ITA,20-06-2020,152
Italy,ITA,21-06-2020,148
Italy,ITA,22-06-2020,127
Italy,ITA,23-06-2020,115
Italy,ITA,24-06-2020,107
Italy,ITA,25-06-2020,103
Italy,ITA,26-06-2020,105
Italy,ITA,27-06-2020,97
Italy,ITA,28-06-2020,98
Italy,ITA,29-06-2020,96
Italy,ITA,30-06-2020,93
Italy,ITA,01-07-2020,87
Italy,ITA,02-07-2020,82
Italy,ITA,03-07-2020,79
Italy,ITA,04-07-2020,71
Italy,ITA,05-07-2020,74
Italy,ITA,06-07-2020,72
Italy,ITA,07-07-2020,70
Italy,ITA,08-07-2020,71
Italy,ITA,09-07-2020,69
Italy,ITA,10-07-2020,65
Italy,ITA,11-07-2020,67
Italy,ITA,12-07-2020,68
Italy,ITA,13-07-2020,65
Italy,ITA,14-07-2020,60
Italy,ITA,15-07-2020,57
Italy,ITA,16-07-2020,53
Italy,ITA,17-07-2020,50
Italy,ITA,18-07-2020,50
Italy,ITA,19-07-2020,49
Italy,ITA,20-07-2020,47
Italy,ITA,21-07-2020,49
Italy,ITA,22-07-2020,48
Italy,ITA,23-07-2020,49
Italy,ITA,24-07-2020,46
Italy,ITA,25-07-2020,41
Italy,ITA,26-07-2020,44
Italy,ITA,27-07-2020,45
Italy,ITA,28-07-2020,40
Italy,ITA,29-07-2020,38
Italy,ITA,30-07-2020,47
Italy,ITA,31-07-2020,41
Italy,ITA,01-08-2020,43
Italy,ITA,02-08-2020,42
Italy,ITA,03-08-2020,41
Italy,ITA,04-08-2020,41
Italy,ITA,05-08-2020,41
Italy,ITA,06-08-2020,42
Italy,ITA,07-08-2020,42
Italy,ITA,08-08-2020,43
Italy,ITA,09-08-2020,45
Italy,ITA,10-08-2020,46
Italy,ITA,11-08-2020,49
Italy,ITA,12-08-2020,53
Italy,ITA,13-08-2020,55
Italy,ITA,14-08-2020,56
Italy,ITA,15-08-2020,55
Italy,ITA,16-08-2020,56
Italy,ITA,17-08-2020,58
Italy,ITA,18-08-2020,58
Italy,ITA,19-08-2020,66
Italy,ITA,20-08-2020,68
Italy,ITA,21-08-2020,69
Italy,ITA,22-08-2020,64
Italy,ITA,23-08-2020,69
Italy,ITA,24-08-2020,65
Italy,ITA,25-08-2020,66
Italy,ITA,26-08-2020,69
Italy,ITA,27-08-2020,67
Italy,ITA,28-08-2020,74
Italy,ITA,29-08-2020,79
Italy,ITA,30-08-2020,86
Italy,ITA,31-08-2020,94
Italy,ITA,01-09-2020,107
Italy,ITA,02-09-2020,109
Italy,ITA,03-09-2020,120
Italy,ITA,04-09-2020,121
Italy,ITA,05-09-2020,121
Italy,ITA,06-09-2020,133
Italy,ITA,07-09-2020,142
Italy,ITA,08-09-2020,143
Italy,ITA,09-09-2020,150
Italy,ITA,10-09-2020,164
Italy,ITA,11-09-2020,175
Italy,ITA,12-09-2020,182
Italy,ITA,13-09-2020,187
Italy,ITA,14-09-2020,197
Italy,ITA,15-09-2020,201
Italy,ITA,16-09-2020,207
Italy,ITA,17-09-2020,212
Italy,ITA,18-09-2020,208
Italy,ITA,19-09-2020,215
Italy,ITA,20-09-2020,222
Italy,ITA,21-09-2020,232
Italy,ITA,22-09-2020,239
Italy,ITA,23-09-2020,244
Italy,ITA,24-09-2020,246
Italy,ITA,25-09-2020,244
Italy,ITA,26-09-2020,247
Italy,ITA,27-09-2020,254
Italy,ITA,28-09-2020,264
Italy,ITA,29-09-2020,271
Italy,ITA,30-09-2020,280
Italy,ITA,01-10-2020,291
Italy,ITA,02-10-2020,294
Italy,ITA,03-10-2020,297
Italy,ITA,04-10-2020,303
Italy,ITA,05-10-2020,323
Italy,ITA,06-10-2020,319
Italy,ITA,07-10-2020,337
Italy,ITA,08-10-2020,358
Italy,ITA,09-10-2020,387
Italy,ITA,10-10-2020,390
Italy,ITA,11-10-2020,420
Italy,ITA,12-10-2020,452
Italy,ITA,13-10-2020,514
Italy,ITA,14-10-2020,539
Italy,ITA,15-10-2020,586
Italy,ITA,16-10-2020,638
Italy,ITA,17-10-2020,705
Italy,ITA,18-10-2020,750
Italy,ITA,19-10-2020,797
Italy,ITA,20-10-2020,870
Italy,ITA,21-10-2020,926
Italy,ITA,22-10-2020,992
Italy,ITA,23-10-2020,1049
Italy,ITA,24-10-2020,1128
Italy,ITA,25-10-2020,1208
Italy,ITA,26-10-2020,1284
Italy,ITA,27-10-2020,1411
Italy,ITA,28-10-2020,1536
Italy,ITA,29-10-2020,1651
Italy,ITA,30-10-2020,1746
Italy,ITA,31-10-2020,1843
Italy,ITA,01-11-2020,1939
Italy,ITA,02-11-2020,2022
Italy,ITA,03-11-2020,2225
Italy,ITA,04-11-2020,2292
Italy,ITA,05-11-2020,2391
Italy,ITA,06-11-2020,2515
Italy,ITA,07-11-2020,2634
Italy,ITA,08-11-2020,2749
Italy,ITA,09-11-2020,2849
Italy,ITA,10-11-2020,2971
Italy,ITA,11-11-2020,3081
Italy,ITA,12-11-2020,3170
Italy,ITA,13-11-2020,3230
Italy,ITA,14-11-2020,3306
Italy,ITA,15-11-2020,3422
Italy,ITA,16-11-2020,3492
Italy,ITA,17-11-2020,3612
Italy,ITA,18-11-2020,3670
Italy,ITA,19-11-2020,3712
Italy,ITA,20-11-2020,3748
Italy,ITA,21-11-2020,3758
Italy,ITA,22-11-2020,3801
Luxembourg,LUX,24-02-2020,0
Luxembourg,LUX,25-02-2020,0
Luxembourg,LUX,26-02-2020,0
Luxembourg,LUX,27-02-2020,0
Luxembourg,LUX,28-02-2020,0
Luxembourg,LUX,29-02-2020,0
Luxembourg,LUX,01-03-2020,0
Luxembourg,LUX,02-03-2020,0
Luxembourg,LUX,03-03-2020,0
Luxembourg,LUX,04-03-2020,0
Luxembourg,LUX,05-03-2020,0
Luxembourg,LUX,06-03-2020,0
Luxembourg,LUX,07-03-2020,0
Luxembourg,LUX,08-03-2020,0
Luxembourg,LUX,09-03-2020,0
Luxembourg,LUX,10-03-2020,0
Luxembourg,LUX,11-03-2020,0
Luxembourg,LUX,12-03-2020,0
Luxembourg,LUX,13-03-2020,0
Luxembourg,LUX,14-03-2020,0
Luxembourg,LUX,15-03-2020,0
Luxembourg,LUX,16-03-2020,0
Luxembourg,LUX,17-03-2020,0
Luxembourg,LUX,18-03-2020,0
Luxembourg,LUX,19-03-2020,0
Luxembourg,LUX,20-03-2020,3
Luxembourg,LUX,21-03-2020,6
Luxembourg,LUX,22-03-2020,2
Luxembourg,LUX,23-03-2020,2
Luxembourg,LUX,24-03-2020,2
Luxembourg,LUX,25-03-2020,14
Luxembourg,LUX,26-03-2020,20
Luxembourg,LUX,27-03-2020,20
Luxembourg,LUX,28-03-2020,23
Luxembourg,LUX,29-03-2020,21
Luxembourg,LUX,30-03-2020,24
Luxembourg,LUX,31-03-2020,26
Luxembourg,LUX,01-04-2020,27
Luxembourg,LUX,02-04-2020,30
Luxembourg,LUX,03-04-2020,35
Luxembourg,LUX,04-04-2020,33
Luxembourg,LUX,05-04-2020,33
Luxembourg,LUX,06-04-2020,31
Luxembourg,LUX,07-04-2020,31
Luxembourg,LUX,08-04-2020,33
Luxembourg,LUX,09-04-2020,29
Luxembourg,LUX,10-04-2020,28
Luxembourg,LUX,11-04-2020,30
Luxembourg,LUX,12-04-2020,31
Luxembourg,LUX,13-04-2020,33
Luxembourg,LUX,14-04-2020,34
Luxembourg,LUX,15-04-2020,35
Luxembourg,LUX,16-04-2020,32
Luxembourg,LUX,17-04-2020,30
Luxembourg,LUX,18-04-2020,31
Luxembourg,LUX,19-04-2020,30
Luxembourg,LUX,20-04-2020,31
Luxembourg,LUX,21-04-2020,31
Luxembourg,LUX,22-04-2020,28
Luxembourg,LUX,23-04-2020,24
Luxembourg,LUX,24-04-2020,25
Luxembourg,LUX,25-04-2020,23
Luxembourg,LUX,26-04-2020,20
Luxembourg,LUX,27-04-2020,20
Luxembourg,LUX,28-04-2020,22
Luxembourg,LUX,29-04-2020,24
Luxembourg,LUX,30-04-2020,24
Luxembourg,LUX,01-05-2020,25
Luxembourg,LUX,02-05-2020,24
Luxembourg,LUX,03-05-2020,23
Luxembourg,LUX,04-05-2020,22
Luxembourg,LUX,05-05-2020,20
Luxembourg,LUX,06-05-2020,21
Luxembourg,LUX,07-05-2020,16
Luxembourg,LUX,08-05-2020,15
Luxembourg,LUX,09-05-2020,14
Luxembourg,LUX,10-05-2020,18
Luxembourg,LUX,11-05-2020,22
Luxembourg,LUX,12-05-2020,22
Luxembourg,LUX,13-05-2020,11
Luxembourg,LUX,14-05-2020,11
Luxembourg,LUX,15-05-2020,15
Luxembourg,LUX,16-05-2020,13
Luxembourg,LUX,17-05-2020,8
Luxembourg,LUX,18-05-2020,10
Luxembourg,LUX,19-05-2020,6
Luxembourg,LUX,20-05-2020,6
Luxembourg,LUX,21-05-2020,5
Luxembourg,LUX,22-05-2020,8
Luxembourg,LUX,23-05-2020,7
Luxembourg,LUX,24-05-2020,4
Luxembourg,LUX,25-05-2020,5
Luxembourg,LUX,26-05-2020,4
Luxembourg,LUX,27-05-2020,4
Luxembourg,LUX,28-05-2020,4
Luxembourg,LUX,29-05-2020,3
Luxembourg,LUX,30-05-2020,3
Luxembourg,LUX,31-05-2020,3
Luxembourg,LUX,01-06-2020,4
Luxembourg,LUX,02-06-2020,2
Luxembourg,LUX,03-06-2020,3
Luxembourg,LUX,04-06-2020,1
Luxembourg,LUX,05-06-2020,1
Luxembourg,LUX,06-06-2020,1
Luxembourg,LUX,07-06-2020,2
Luxembourg,LUX,08-06-2020,2
Luxembourg,LUX,09-06-2020,1
Luxembourg,LUX,10-06-2020,1
Luxembourg,LUX,11-06-2020,0
Luxembourg,LUX,12-06-2020,0
Luxembourg,LUX,13-06-2020,1
Luxembourg,LUX,14-06-2020,1
Luxembourg,LUX,15-06-2020,2
Luxembourg,LUX,16-06-2020,1
Luxembourg,LUX,17-06-2020,2
Luxembourg,LUX,18-06-2020,2
Luxembourg,LUX,19-06-2020,1
Luxembourg,LUX,20-06-2020,1
Luxembourg,LUX,21-06-2020,2
Luxembourg,LUX,22-06-2020,1
Luxembourg,LUX,23-06-2020,0
Luxembourg,LUX,24-06-2020,0
Luxembourg,LUX,25-06-2020,1
Luxembourg,LUX,26-06-2020,1
Luxembourg,LUX,27-06-2020,1
Luxembourg,LUX,28-06-2020,2
Luxembourg,LUX,29-06-2020,2
Luxembourg,LUX,30-06-2020,2
Luxembourg,LUX,01-07-2020,2
Luxembourg,LUX,02-07-2020,3
Luxembourg,LUX,03-07-2020,3
Luxembourg,LUX,04-07-2020,3
Luxembourg,LUX,05-07-2020,3
Luxembourg,LUX,06-07-2020,3
Luxembourg,LUX,07-07-2020,1
Luxembourg,LUX,08-07-2020,2
Luxembourg,LUX,09-07-2020,3
Luxembourg,LUX,10-07-2020,2
Luxembourg,LUX,11-07-2020,3
Luxembourg,LUX,12-07-2020,4
Luxembourg,LUX,13-07-2020,3
Luxembourg,LUX,14-07-2020,4
Luxembourg,LUX,15-07-2020,5
Luxembourg,LUX,16-07-2020,4
Luxembourg,LUX,17-07-2020,6
Luxembourg,LUX,18-07-2020,6
Luxembourg,LUX,19-07-2020,7
Luxembourg,LUX,20-07-2020,5
Luxembourg,LUX,21-07-2020,5
Luxembourg,LUX,22-07-2020,1
Luxembourg,LUX,23-07-2020,3
Luxembourg,LUX,24-07-2020,4
Luxembourg,LUX,25-07-2020,4
Luxembourg,LUX,26-07-2020,6
Luxembourg,LUX,27-07-2020,5
Luxembourg,LUX,28-07-2020,4
Luxembourg,LUX,29-07-2020,6
Luxembourg,LUX,30-07-2020,7
Luxembourg,LUX,31-07-2020,6
Luxembourg,LUX,01-08-2020,6
Luxembourg,LUX,02-08-2020,7
Luxembourg,LUX,03-08-2020,7
Luxembourg,LUX,04-08-2020,5
Luxembourg,LUX,05-08-2020,9
Luxembourg,LUX,06-08-2020,6
Luxembourg,LUX,07-08-2020,8
Luxembourg,LUX,08-08-2020,8
Luxembourg,LUX,09-08-2020,6
Luxembourg,LUX,10-08-2020,4
Luxembourg,LUX,11-08-2020,3
Luxembourg,LUX,12-08-2020,1
Luxembourg,LUX,13-08-2020,3
Luxembourg,LUX,14-08-2020,4
Luxembourg,LUX,15-08-2020,3
Luxembourg,LUX,16-08-2020,3
Luxembourg,LUX,17-08-2020,4
Luxembourg,LUX,18-08-2020,3
Luxembourg,LUX,19-08-2020,3
Luxembourg,LUX,20-08-2020,3
Luxembourg,LUX,21-08-2020,1
Luxembourg,LUX,22-08-2020,1
Luxembourg,LUX,23-08-2020,1
Luxembourg,LUX,24-08-2020,1
Luxembourg,LUX,25-08-2020,2
Luxembourg,LUX,26-08-2020,2
Luxembourg,LUX,27-08-2020,2
Luxembourg,LUX,28-08-2020,4
Luxembourg,LUX,29-08-2020,3
Luxembourg,LUX,30-08-2020,2
Luxembourg,LUX,31-08-2020,2
Luxembourg,LUX,01-09-2020,1
Luxembourg,LUX,02-09-2020,2
Luxembourg,LUX,03-09-2020,0
Luxembourg,LUX,04-09-2020,0
Luxembourg,LUX,05-09-2020,0
Luxembourg,LUX,06-09-2020,0
Luxembourg,LUX,07-09-2020,0
Luxembourg,LUX,08-09-2020,0
Luxembourg,LUX,09-09-2020,0
Luxembourg,LUX,10-09-2020,1
Luxembourg,LUX,11-09-2020,0
Luxembourg,LUX,12-09-2020,0
Luxembourg,LUX,13-09-2020,1
Luxembourg,LUX,14-09-2020,0
Luxembourg,LUX,15-09-2020,0
Luxembourg,LUX,16-09-2020,0
Luxembourg,LUX,17-09-2020,1
Luxembourg,LUX,18-09-2020,0
Luxembourg,LUX,19-09-2020,2
Luxembourg,LUX,20-09-2020,1
Luxembourg,LUX,21-09-2020,1
Luxembourg,LUX,22-09-2020,1
Luxembourg,LUX,23-09-2020,3
Luxembourg,LUX,24-09-2020,1
Luxembourg,LUX,25-09-2020,1
Luxembourg,LUX,26-09-2020,3
Luxembourg,LUX,27-09-2020,3
Luxembourg,LUX,28-09-2020,4
Luxembourg,LUX,29-09-2020,5
Luxembourg,LUX,30-09-2020,5
Luxembourg,LUX,01-10-2020,3
Luxembourg,LUX,02-10-2020,3
Luxembourg,LUX,03-10-2020,2
Luxembourg,LUX,04-10-2020,2
Luxembourg,LUX,05-10-2020,1
Luxembourg,LUX,06-10-2020,2
Luxembourg,LUX,07-10-2020,2
Luxembourg,LUX,08-10-2020,1
Luxembourg,LUX,09-10-2020,1
Luxembourg,LUX,10-10-2020,2
Luxembourg,LUX,11-10-2020,2
Luxembourg,LUX,12-10-2020,2
Luxembourg,LUX,13-10-2020,3
Luxembourg,LUX,14-10-2020,4
Luxembourg,LUX,15-10-2020,4
Luxembourg,LUX,16-10-2020,4
Luxembourg,LUX,17-10-2020,3
Luxembourg,LUX,18-10-2020,4
Luxembourg,LUX,19-10-2020,5
Luxembourg,LUX,20-10-2020,7
Luxembourg,LUX,21-10-2020,8
Luxembourg,LUX,22-10-2020,10
Luxembourg,LUX,23-10-2020,11
Luxembourg,LUX,24-10-2020,12
Luxembourg,LUX,25-10-2020,12
Luxembourg,LUX,26-10-2020,16
Luxembourg,LUX,27-10-2020,16
Luxembourg,LUX,28-10-2020,21
Luxembourg,LUX,29-10-2020,24
Luxembourg,LUX,30-10-2020,26
Luxembourg,LUX,31-10-2020,27
Luxembourg,LUX,01-11-2020,29
Luxembourg,LUX,02-11-2020,29
Luxembourg,LUX,03-11-2020,30
Luxembourg,LUX,04-11-2020,36
Luxembourg,LUX,05-11-2020,37
Luxembourg,LUX,06-11-2020,41
Luxembourg,LUX,07-11-2020,36
Luxembourg,LUX,08-11-2020,40
Luxembourg,LUX,09-11-2020,42
Luxembourg,LUX,10-11-2020,38
Luxembourg,LUX,11-11-2020,39
Luxembourg,LUX,12-11-2020,41
Luxembourg,LUX,13-11-2020,43
Luxembourg,LUX,14-11-2020,46
Luxembourg,LUX,15-11-2020,46
Luxembourg,LUX,16-11-2020,48
Luxembourg,LUX,17-11-2020,48
Luxembourg,LUX,18-11-2020,44
Luxembourg,LUX,19-11-2020,43
Luxembourg,LUX,20-11-2020,41
Luxembourg,LUX,21-11-2020,45
Luxembourg,LUX,22-11-2020,47
Malta,MLT,05-03-2020,0
Malta,MLT,06-03-2020,0
Malta,MLT,07-03-2020,0
Malta,MLT,08-03-2020,0
Malta,MLT,09-03-2020,0
Malta,MLT,10-03-2020,0
Malta,MLT,11-03-2020,0
Malta,MLT,12-03-2020,0
Malta,MLT,13-03-2020,0
Malta,MLT,14-03-2020,0
Malta,MLT,15-03-2020,0
Malta,MLT,16-03-2020,0
Malta,MLT,17-03-2020,0
Malta,MLT,18-03-2020,0
Malta,MLT,19-03-2020,0
